,context,ut,bt,bt_plus_1,diff
2158," A: Hi! I'm here to help you find a movie trailer that you'd like to watch. B: Hi, I'm looking for a really good [MOVIE_GENRE_0] that came out in the last year. A: Great! It was a good year for [MOVIE_GENRE_0] movies. Do you have any age restriction or family friendly preferences? B: No age restriction, but something for teens and up please. A: Are you interested in super hero movies, even if they break the mold from the usual? B: no super hero movies A: Are you more a fan of cerebral [MOVIE_GENRE_1] slapstick, or something in between?",more cereberal. I don't like slapstick.,"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",['[MOVIE_GENRE_1]']
2159," A: Hi, my name is Drake! I am here to help you look for a movie trailer. B: [MOVIE_TITLE_0] A: What kind of movies are you most interested in?",I really like [MOVIE_GENRE_2] [MOVIE_GENRE_1] movies like [MOVIE_TITLE_1] and [MOVIE_TITLE_2] movies,"['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]']",[]
2160," A: Hi, my name is Drake! I am here to help you look for a movie trailer. B: [MOVIE_TITLE_0] A: What kind of movies are you most interested in? B: I really like [MOVIE_GENRE_2] [MOVIE_GENRE_1] movies like [MOVIE_TITLE_1] and [MOVIE_TITLE_2] movies A: What do you like most about [MOVIE_TITLE_2]","I like [MOVIE_GENRE_2] backstories. Sometimes it's fun to see how an ordinary person can become extraordinary, and how they cope with having super powers and the responsibility to protect people but still try to live a regular life. I like how Marvel can tell an in depth story based off dozens of comic books in 2 hours.","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_2]']","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_2]', '[MOVIE_TITLE_3]']",['[MOVIE_TITLE_3]']
2161," A: Hi, my name is Drake! I am here to help you look for a movie trailer. B: [MOVIE_TITLE_0] A: What kind of movies are you most interested in? B: I really like [MOVIE_GENRE_2] [MOVIE_GENRE_1] movies like [MOVIE_TITLE_1] and [MOVIE_TITLE_2] movies A: What do you like most about [MOVIE_TITLE_2] B: I like [MOVIE_GENRE_2] backstories. Sometimes it's fun to see how an ordinary person can become extraordinary, and how they cope with having super powers and the responsibility to protect people but still try to live a regular life. I like how Marvel can tell an in depth story based off dozens of comic books in 2 hours. A: I was hoping you'd say that! Think about how crazy it must be to try and live a normal life when you have superpowers. Have you seen [MOVIE_TITLE_3]",I have seen it. It was amazing. But also really depressing.,"['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_2]', '[MOVIE_TITLE_3]']","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_2]', '[MOVIE_TITLE_3]']",[]
2162," A: Hi, my name is Drake! I am here to help you look for a movie trailer. B: [MOVIE_TITLE_0] A: What kind of movies are you most interested in? B: I really like [MOVIE_GENRE_2] [MOVIE_GENRE_1] movies like [MOVIE_TITLE_1] and [MOVIE_TITLE_2] movies A: What do you like most about [MOVIE_TITLE_2] B: I like [MOVIE_GENRE_2] backstories. Sometimes it's fun to see how an ordinary person can become extraordinary, and how they cope with having super powers and the responsibility to protect people but still try to live a regular life. I like how Marvel can tell an in depth story based off dozens of comic books in 2 hours. A: I was hoping you'd say that! Think about how crazy it must be to try and live a normal life when you have superpowers. Have you seen [MOVIE_TITLE_3] B: I have seen it. It was amazing. But also really depressing. A: I am in [MOVIE_TITLE_4] Would you rewatch it again?","I would probably watch it as part of a marathon because I couldn't watch it on its own, but yes I would watch it again.","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_2]', '[MOVIE_TITLE_3]']","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_2]', '[MOVIE_TITLE_3]', '[MOVIE_TITLE_5]']",['[MOVIE_TITLE_5]']
2163," A: Hey, how's it going? B: Hi! I'm doing well. Do you like movies? A: I do, I am also a [MOVIE_TITLE_0] fan, so I am excited to see the new one. B: I haven't seen the trailer for that one yet. Is it still daniel craig? A: Yes it is. The trailers are really good, but it does help to be a fan and know about the last few movies. Make sure you catch it. B: I think the only Daniel Craig [MOVIE_P_PEOPLE_0] that I've seen was casino royale. There was an older one I saw a very long time ago with a ski lodge? but the memory is very fuzzy. Which Daniel Craig Bond films should I see before I watch the latest one? A: Well, I would suggest at least the last one, which is Spectre. What other type of movies do you enjoy?","A pretty wide variety if I'm being honest. I tend to lean towards [MOVIE_GENRE_0] films; like [MOVIE_TITLE_1] and [MOVIE_TITLE_2] Honestly if a movie involves a pretty woman controlling a big machine, I'll probably love it. Do you have any recommendations?",['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
2164," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0]",I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2165," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it.",What others movie would you recommend?,['[MOVIE_P_ACTOR_2]'],['[MOVIE_P_ACTOR_2]'],[]
2166," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching.","Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful.","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']",[]
2167," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching. B: Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful. A: Excellent!! I could watch that one a million times. I've not read the book. I will check it out.",I think i might check it out again. I accept that recommendation.,"['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']",[]
2168," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching. B: Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful. A: Excellent!! I could watch that one a million times. I've not read the book. I will check it out. B: I think i might check it out again. I accept that recommendation. A: I think I will have to watch it again also.",What other Matt damon movies do you recommend? I think hes a very good actor.,"['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']",[]
2169," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching. B: Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful. A: Excellent!! I could watch that one a million times. I've not read the book. I will check it out. B: I think i might check it out again. I accept that recommendation. A: I think I will have to watch it again also. B: What other Matt damon movies do you recommend? I think hes a very good actor. A: We bought a zoo actually was excellent!",Is it about buying a zoo? Sounds like a [MOVIE_GENRE_3],"['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']",[]
2170," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching. B: Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful. A: Excellent!! I could watch that one a million times. I've not read the book. I will check it out. B: I think i might check it out again. I accept that recommendation. A: I think I will have to watch it again also. B: What other Matt damon movies do you recommend? I think hes a very good actor. A: We bought a zoo actually was excellent! B: Is it about buying a zoo? Sounds like a [MOVIE_GENRE_3] A: It's actually a [MOVIE_GENRE_4] He's a journalist that loses his wife and decides to quit his job and buy a defunct wildlife park.","oh wow, that wasnt what i expected. That sounds really good. Is he using the zoo as a way to overcome the lose of his wife?","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]']",[]
2171," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching. B: Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful. A: Excellent!! I could watch that one a million times. I've not read the book. I will check it out. B: I think i might check it out again. I accept that recommendation. A: I think I will have to watch it again also. B: What other Matt damon movies do you recommend? I think hes a very good actor. A: We bought a zoo actually was excellent! B: Is it about buying a zoo? Sounds like a [MOVIE_GENRE_3] A: It's actually a [MOVIE_GENRE_4] He's a journalist that loses his wife and decides to quit his job and buy a defunct wildlife park. B: oh wow, that wasnt what i expected. That sounds really good. Is he using the zoo as a way to overcome the lose of his wife? A: Yeah. [MOVIE_P_ACTOR_3] is in it too so there's a little ""eye candy"" too. But it's good.","Eye Candy is always good, lol. Did you watch this movie in a theater, or somewhere else?","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]']",[]
2172," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching. B: Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful. A: Excellent!! I could watch that one a million times. I've not read the book. I will check it out. B: I think i might check it out again. I accept that recommendation. A: I think I will have to watch it again also. B: What other Matt damon movies do you recommend? I think hes a very good actor. A: We bought a zoo actually was excellent! B: Is it about buying a zoo? Sounds like a [MOVIE_GENRE_3] A: It's actually a [MOVIE_GENRE_4] He's a journalist that loses his wife and decides to quit his job and buy a defunct wildlife park. B: oh wow, that wasnt what i expected. That sounds really good. Is he using the zoo as a way to overcome the lose of his wife? A: Yeah. [MOVIE_P_ACTOR_3] is in it too so there's a little ""eye candy"" too. But it's good. B: Eye Candy is always good, lol. Did you watch this movie in a theater, or somewhere else? A: I actually saw it in a theater. I watch a lot of movies. [MOVIE_P_ACTOR_2] is definitely one of my favorites.","Okay, i think i might check that out. Always thought it was a [MOVIE_GENRE_3] and not a drame.","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]', '[MOVIE_P_ACTOR_2]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]', '[MOVIE_P_ACTOR_2]']",[]
2173," A: Hello, I'm here to help you find a movie trailer. B: Hello A: Do you know what type of movie trailer you'd like to [MOVIE_TITLE_0] B: I like [MOVIE_GENRE_0] movies. If not that then syfy and [MOVIE_GENRE_1] are also what i like A: What was the last movie you watched? B: I watched the My Hero Academia:Heroes Rising movie the other day. A: Nice! I just watch [MOVIE_TITLE_1] It was very good. B: Is that based on the real event? A: Yes. [MOVIE_P_ACTOR_0] and British car driver [MOVIE_P_ACTOR_1] are fighting the big wigs at Ford trying to convince them that they could build a race car to beat Ferrari. B: Sounds cool, i watched a [MOVIE_GENRE_2] on the event [MOVIE_TITLE_2] Are the lead actors good? This might be something im interested in. A: [MOVIE_P_ACTOR_2] and Christain Bale. Both awesome actors. Well worth watching. I highly recommend it. B: What others movie would you recommend? A: I loved the Martian with [MOVIE_P_ACTOR_2]. Damon. It's older but definitely worth watching. B: Oh yeah, it was very good. I have the book on my desk, currently rereading it. The movie is very powerful. A: Excellent!! I could watch that one a million times. I've not read the book. I will check it out. B: I think i might check it out again. I accept that recommendation. A: I think I will have to watch it again also. B: What other Matt damon movies do you recommend? I think hes a very good actor. A: We bought a zoo actually was excellent! B: Is it about buying a zoo? Sounds like a [MOVIE_GENRE_3] A: It's actually a [MOVIE_GENRE_4] He's a journalist that loses his wife and decides to quit his job and buy a defunct wildlife park. B: oh wow, that wasnt what i expected. That sounds really good. Is he using the zoo as a way to overcome the lose of his wife? A: Yeah. [MOVIE_P_ACTOR_3] is in it too so there's a little ""eye candy"" too. But it's good. B: Eye Candy is always good, lol. Did you watch this movie in a theater, or somewhere else? A: I actually saw it in a theater. I watch a lot of movies. [MOVIE_P_ACTOR_2] is definitely one of my favorites. B: Okay, i think i might check that out. Always thought it was a [MOVIE_GENRE_3] and not a drame. A: It's a little funny also of course. There are at least two other ones that I would recommend.",What are they?,"['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]', '[MOVIE_P_ACTOR_2]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]', '[MOVIE_GENRE_4]', '[MOVIE_P_ACTOR_2]']",[]
2174, A: Hello! I am here to help you look for a movie trailer. B: ok! A: What type of movies do you like to watch?,"i like dramatic movies with good dialogue, and [MOVIE_GENRE_0] i like suspense in movies",['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",['[MOVIE_GENRE_1]']
2175," A: Hello! I am here to help you look for a movie trailer. B: ok! A: What type of movies do you like to watch? B: i like dramatic movies with good dialogue, and [MOVIE_GENRE_0] i like suspense in movies A: Would you say you like psychological [MOVIE_GENRE_1]","yes, definately","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
2176," A: Hello! I am here to help you look for a movie trailer. B: ok! A: What type of movies do you like to watch? B: i like dramatic movies with good dialogue, and [MOVIE_GENRE_0] i like suspense in movies A: Would you say you like psychological [MOVIE_GENRE_1] B: yes, definately A: I do too! One of my favorites is Shutter Island, have you seen that one?","yes, i saw it awhile ago, i dont remember it too well. i like leonardo dicaprio","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
2177," A: Hello! I am here to help you look for a movie trailer.:) B: Hi!, yes i'm also looking for movie trailer A: Do you know what kind of movie trailer you would like to see? Do you have any specific kinds of movies you like the most?",I always like [MOVIE_GENRE_0] movies,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2178," A: Hello! I am here to help you look for a movie trailer.:) B: Hi!, yes i'm also looking for movie trailer A: Do you know what kind of movie trailer you would like to see? Do you have any specific kinds of movies you like the most? B: I always like [MOVIE_GENRE_0] movies A: What is the last movie that you watched and really enjoyed? B: I recently saw The Invisible Man,it's really horoble A: My favorite [MOVIE_GENRE_0] movie that I have seen was Marvel's [MOVIE_TITLE_0] It had great [MOVIE_GENRE_0] and suspense, but also had a good plot line and humor too! B: yes,that was awesome but i more like [MOVIE_TITLE_1] A: Ah yes! That was a good one as well. Have you seen Thor Ragnarok? That one is up their on my list as well. B: Yes,multiple time and i like chris Hemsworth's acting A: I think you might like Independence Day with [MOVIE_P_ACTOR_0]. Smith. Have you seen it?","Yes, I love him a lot. Did you saw a [MOVIE_TITLE_2] movie",['[MOVIE_P_ACTOR_0]'],['[MOVIE_P_ACTOR_0]'],[]
2179," A: Hello! I am here to help you look for a movie trailer.:) B: Hi!, yes i'm also looking for movie trailer A: Do you know what kind of movie trailer you would like to see? Do you have any specific kinds of movies you like the most? B: I always like [MOVIE_GENRE_0] movies A: What is the last movie that you watched and really enjoyed? B: I recently saw The Invisible Man,it's really horoble A: My favorite [MOVIE_GENRE_0] movie that I have seen was Marvel's [MOVIE_TITLE_0] It had great [MOVIE_GENRE_0] and suspense, but also had a good plot line and humor too! B: yes,that was awesome but i more like [MOVIE_TITLE_1] A: Ah yes! That was a good one as well. Have you seen Thor Ragnarok? That one is up their on my list as well. B: Yes,multiple time and i like chris Hemsworth's acting A: I think you might like Independence Day with [MOVIE_P_ACTOR_0]. Smith. Have you seen it? B: Yes, I love him a lot. Did you saw a [MOVIE_TITLE_2] movie A: Yes! He is such a fun actor to watch. He can do serious [MOVIE_GENRE_0] movies but also can add some humor to things like MIB","yes, you saw [MOVIE_TITLE_3] series",['[MOVIE_P_ACTOR_0]'],['[MOVIE_P_ACTOR_0]'],[]
2180," A: Hello! I am here to help you look for a movie trailer.:) B: Hi!, yes i'm also looking for movie trailer A: Do you know what kind of movie trailer you would like to see? Do you have any specific kinds of movies you like the most? B: I always like [MOVIE_GENRE_0] movies A: What is the last movie that you watched and really enjoyed? B: I recently saw The Invisible Man,it's really horoble A: My favorite [MOVIE_GENRE_0] movie that I have seen was Marvel's [MOVIE_TITLE_0] It had great [MOVIE_GENRE_0] and suspense, but also had a good plot line and humor too! B: yes,that was awesome but i more like [MOVIE_TITLE_1] A: Ah yes! That was a good one as well. Have you seen Thor Ragnarok? That one is up their on my list as well. B: Yes,multiple time and i like chris Hemsworth's acting A: I think you might like Independence Day with [MOVIE_P_ACTOR_0]. Smith. Have you seen it? B: Yes, I love him a lot. Did you saw a [MOVIE_TITLE_2] movie A: Yes! He is such a fun actor to watch. He can do serious [MOVIE_GENRE_0] movies but also can add some humor to things like MIB B: yes, you saw [MOVIE_TITLE_3] series A: I do love the [MOVIE_TITLE_3] series as well.",What type of movies you like,['[MOVIE_P_ACTOR_0]'],['[MOVIE_P_ACTOR_0]'],[]
2181," A: Hello! Im MacKenzie how are ya B: Hi! I'm Jack I'm doing good how bout yourself A: Im great jack thanks so much for asking!! I hear your in search of a movie trailer, would that be correct? B: Yes I am looking for a movie recommendation A: Thats awesome because I have seen TONS! What kind of movies do you enjoy watching?","I like watching fantasy/sci-fi, [MOVIE_GENRE_0] and [MOVIE_GENRE_1]",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2182," A: Hello! Im MacKenzie how are ya B: Hi! I'm Jack I'm doing good how bout yourself A: Im great jack thanks so much for asking!! I hear your in search of a movie trailer, would that be correct? B: Yes I am looking for a movie recommendation A: Thats awesome because I have seen TONS! What kind of movies do you enjoy watching? B: I like watching fantasy/sci-fi, [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: So in other words you're not very picky... even better. What's the last movie you watched, and did you actually enjoy it?","The last movie I watched was Zombieland. I love watching zombie movies and this movie is quite different from other movies of this kind because it isn't dark.....it brings in [MOVIE_GENRE_0] and is more fun. I like the actors too, they have great synergy with one another and makes it more enjoyable to watch","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
2183," A: Hello! Im MacKenzie how are ya B: Hi! I'm Jack I'm doing good how bout yourself A: Im great jack thanks so much for asking!! I hear your in search of a movie trailer, would that be correct? B: Yes I am looking for a movie recommendation A: Thats awesome because I have seen TONS! What kind of movies do you enjoy watching? B: I like watching fantasy/sci-fi, [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: So in other words you're not very picky... even better. What's the last movie you watched, and did you actually enjoy it? B: The last movie I watched was Zombieland. I love watching zombie movies and this movie is quite different from other movies of this kind because it isn't dark.....it brings in [MOVIE_GENRE_0] and is more fun. I like the actors too, they have great synergy with one another and makes it more enjoyable to watch A: That's a creepy and definitely a good one! The actors in that one are good! I love almost all of the movies that [MOVIE_P_ACTOR_0] plays in. A good [MOVIE_GENRE_0] [MOVIE_GENRE_1] is nice too as long as they don't get too cheesy. Are you wanting to watch something along the same lines as Zombieland or do you want to reach for something different this round?",I could definitely go for something different this time around. I like watching different types of movies,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
2184," A: Hello! Im MacKenzie how are ya B: Hi! I'm Jack I'm doing good how bout yourself A: Im great jack thanks so much for asking!! I hear your in search of a movie trailer, would that be correct? B: Yes I am looking for a movie recommendation A: Thats awesome because I have seen TONS! What kind of movies do you enjoy watching? B: I like watching fantasy/sci-fi, [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: So in other words you're not very picky... even better. What's the last movie you watched, and did you actually enjoy it? B: The last movie I watched was Zombieland. I love watching zombie movies and this movie is quite different from other movies of this kind because it isn't dark.....it brings in [MOVIE_GENRE_0] and is more fun. I like the actors too, they have great synergy with one another and makes it more enjoyable to watch A: That's a creepy and definitely a good one! The actors in that one are good! I love almost all of the movies that [MOVIE_P_ACTOR_0] plays in. A good [MOVIE_GENRE_0] [MOVIE_GENRE_1] is nice too as long as they don't get too cheesy. Are you wanting to watch something along the same lines as Zombieland or do you want to reach for something different this round? B: I could definitely go for something different this time around. I like watching different types of movies A: Have you ever seen or heard of A Haunted House? its definitely a good [MOVIE_GENRE_0] with a little [MOVIE_GENRE_2] to it and it's not overly cheesy either.",Yes I have heard of A Haunted House and would consider watching it. So I accept your reccomendation.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
